Date,Ticker,Sector,Open,High,Low,Close,Volume,Market_Cap_B,PE_Ratio,Dividend_Yield,Beta
2024-07-04,PFE,Healthcare,45.83,46.54,44.94,45.87,3311243.2364847534,26.35,10.62,2.485,1.52
2024-07-05,PFE,Healthcare,45.47,45.89,45.38,45.63,5375323.298874983,45.72,20.55,0.644,0.87
2024-07-08,PFE,Healthcare,44.57,44.92,44.55,44.71,4414948.421545374,103.12,33.36,1.583,1.09
2024-07-09,PFE,Healthcare,44.5,44.7,44.39,44.56,7396335.716465508,25.21,26.3,1.659,0.62
2024-07-10,PFE,Healthcare,44.47,44.5,44.41,44.46,3468572.7199137285,45.29,25.6,1.408,1.0
2024-07-11,PFE,Healthcare,44.77,45.1,44.09,44.75,1861386.41855277,87.79,24.74,3.043,1.2
2024-07-12,PFE,Healthcare,44.59,44.74,44.49,44.6,2726936.6646055668,83.94,26.49,2.247,0.84
2024-07-15,PFE,Healthcare,43.91,44.81,43.49,44.1,2241003.8997621713,55.45,16.47,1.123,1.07
2024-07-16,PFE,Healthcare,44.39,44.88,44.04,44.58,2576063.029833337,35.97,16.91,2.665,0.91
2024-07-17,PFE,Healthcare,45.11,45.52,44.78,45.24,2652110.8195918077,59.88,30.26,1.926,1.76
2024-07-18,PFE,Healthcare,45.62,45.96,45.02,45.45,4453787.639354233,120.23,25.36,0.647,1.41
2024-07-19,PFE,Healthcare,45.06,45.57,44.75,45.24,2957428.4502111273,51.01,18.17,0.894,1.21
2024-07-22,PFE,Healthcare,45.77,45.85,45.45,45.67,3466221.2859364417,37.52,32.83,0.901,1.01
2024-07-23,PFE,Healthcare,46.16,46.49,45.71,46.02,3026208.5292658145,118.23,13.14,1.957,1.09
2024-07-24,PFE,Healthcare,45.52,45.93,45.49,45.7,3440611.061148196,111.08,37.09,0.347,0.25
2024-07-25,PFE,Healthcare,45.91,46.28,45.42,45.87,3633470.08485143,72.19,30.13,1.489,1.0
2024-07-26,PFE,Healthcare,45.46,45.63,44.94,45.34,4576731.765143154,107.8,18.15,1.971,1.76
2024-07-29,PFE,Healthcare,45.7,45.93,45.28,45.56,7484551.386953466,101.9,29.26,0.0,0.66
2024-07-30,PFE,Healthcare,44.8,45.36,44.69,45.01,7327548.914715582,103.68,25.83,1.905,1.14
2024-07-31,PFE,Healthcare,44.63,44.89,44.3,44.61,2419769.0243789307,54.53,10.17,0.951,0.94
2024-08-01,PFE,Healthcare,44.59,45.15,44.37,44.73,996519.5189006822,85.02,15.97,2.123,0.4
2024-08-02,PFE,Healthcare,45.31,45.47,44.61,45.13,805245.6354066274,57.71,28.38,2.529,1.26
2024-08-05,PFE,Healthcare,44.99,45.02,45.0,45.01,4068752.0356862005,65.38,25.12,0.249,0.82
2024-08-06,PFE,Healthcare,45.09,45.34,44.79,45.12,2726344.0427308846,72.61,11.71,0.815,1.1
2024-08-07,PFE,Healthcare,44.02,44.33,43.96,44.15,9754880.013225887,130.98,27.74,1.791,0.55
2024-08-08,PFE,Healthcare,44.47,45.17,44.24,44.61,6682614.302995454,51.35,15.59,1.677,1.52
2024-08-09,PFE,Healthcare,44.67,44.87,43.92,44.45,975603.2544572788,32.64,18.7,0.919,1.18
2024-08-12,PFE,Healthcare,42.56,42.89,42.58,42.75,3614046.067336659,41.01,23.99,1.971,0.3
2024-08-13,PFE,Healthcare,43.24,44.07,42.88,43.44,1690795.8757937513,88.12,23.15,0.624,0.92
2024-08-14,PFE,Healthcare,43.53,43.72,43.51,43.63,4204310.8209410515,74.91,25.73,2.546,0.87
2024-08-15,PFE,Healthcare,44.07,44.29,43.97,44.13,6897171.0983632,128.14,26.14,1.524,0.78
2024-08-16,PFE,Healthcare,43.96,44.29,43.7,44.01,812872.3275487669,62.94,27.07,1.659,1.57
2024-08-19,PFE,Healthcare,44.11,44.28,44.2,44.24,4547237.520224076,38.31,10.9,1.865,0.95
2024-08-20,PFE,Healthcare,44.74,44.99,44.24,44.55,16879108.421003986,110.79,15.23,3.55,1.87
2024-08-21,PFE,Healthcare,44.3,44.39,43.87,44.12,2406927.594073036,96.96,31.83,1.611,0.47
2024-08-22,PFE,Healthcare,43.2,43.6,42.91,43.2,4306953.952159425,129.4,23.62,0.871,0.87
2024-08-23,PFE,Healthcare,42.61,42.64,42.36,42.51,2069704.6596675375,24.89,27.47,2.679,1.44
2024-08-26,PFE,Healthcare,41.75,42.19,41.54,41.87,2349392.4912467,48.53,24.54,0.0,1.06
2024-08-27,PFE,Healthcare,42.13,42.43,41.62,41.98,2626117.9759030445,34.66,23.06,3.644,1.45
2024-08-28,PFE,Healthcare,41.88,42.08,41.76,41.92,2666406.5612412943,62.2,15.06,0.634,1.26
2024-08-29,PFE,Healthcare,40.73,41.03,40.7,40.88,2075596.8099251168,26.15,6.56,2.309,0.85
2024-08-30,PFE,Healthcare,42.34,42.54,41.92,42.22,5440423.26763384,38.88,18.84,0.0,1.3
2024-09-02,PFE,Healthcare,41.83,41.99,41.59,41.84,922741.0942002665,23.85,16.9,3.246,0.21
2024-09-03,PFE,Healthcare,41.34,41.48,40.96,41.29,10202045.577352239,33.48,17.02,1.848,1.47
2024-09-04,PFE,Healthcare,40.59,40.9,40.06,40.42,2700411.6166072567,36.88,23.05,3.0,1.21
2024-09-05,PFE,Healthcare,40.56,40.86,40.19,40.53,4678827.86476575,42.08,28.56,0.338,0.99
2024-09-06,PFE,Healthcare,40.14,40.47,39.97,40.23,1924037.212763206,25.93,5.16,1.228,1.48
2024-09-09,PFE,Healthcare,39.85,40.05,39.71,39.91,4345462.675782468,98.58,8.29,1.512,1.07
2024-09-10,PFE,Healthcare,40.06,40.3,39.33,39.92,8179863.155552394,79.96,36.64,1.01,1.19
2024-09-11,PFE,Healthcare,39.09,39.18,38.74,38.96,12712872.548417456,86.64,27.81,1.353,1.24
2024-09-12,PFE,Healthcare,39.08,39.27,38.78,38.99,6986319.194806669,90.96,26.08,1.752,1.21
2024-09-13,PFE,Healthcare,38.58,39.18,38.39,38.72,4492260.607876152,112.53,18.81,2.519,1.4
2024-09-16,PFE,Healthcare,38.92,39.21,38.87,39.04,4322298.738697769,98.6,25.26,1.584,2.05
2024-09-17,PFE,Healthcare,39.15,39.37,38.79,39.08,1707061.3890197463,27.69,29.57,0.0,1.71
2024-09-18,PFE,Healthcare,38.54,38.83,38.45,38.62,935590.3463660278,103.91,25.84,3.88,1.44
2024-09-19,PFE,Healthcare,38.76,39.41,38.2,38.68,2210529.6191968583,60.51,20.65,0.984,0.88
2024-09-20,PFE,Healthcare,38.23,38.35,37.97,38.16,4962794.494762953,72.81,47.02,0.743,1.17
2024-09-23,PFE,Healthcare,38.41,38.53,38.14,38.37,5175385.614508625,20.37,23.72,0.0,1.47
2024-09-24,PFE,Healthcare,39.13,39.09,38.76,38.94,451169.4440660799,81.58,7.57,1.89,0.61
2024-09-25,PFE,Healthcare,39.09,39.23,38.69,38.94,1149824.1080162642,116.42,21.16,1.897,0.77
2024-09-26,PFE,Healthcare,38.99,39.36,38.9,39.14,2568462.9179876773,52.01,28.22,0.0,0.6
2024-09-27,PFE,Healthcare,38.48,38.57,38.26,38.39,1881134.8551390693,78.22,26.14,1.848,0.92
2024-09-30,PFE,Healthcare,37.86,38.0,37.48,37.73,1577690.8226272278,89.58,13.19,2.241,1.22
2024-10-01,PFE,Healthcare,36.87,37.07,36.46,36.73,6128122.609446725,83.51,24.76,0.775,1.12
2024-10-02,PFE,Healthcare,36.05,36.55,35.68,36.04,2823852.940800793,78.38,18.35,1.94,1.57
2024-10-03,PFE,Healthcare,36.26,36.37,35.95,36.14,6033896.443986907,75.45,20.23,1.11,0.24
2024-10-04,PFE,Healthcare,37.07,36.94,36.93,36.94,816452.0681348948,46.3,13.51,1.255,0.65
2024-10-07,PFE,Healthcare,36.83,37.04,36.52,36.81,2813645.18685378,30.33,14.23,1.483,0.5
2024-10-08,PFE,Healthcare,36.38,36.48,36.2,36.36,1917148.9970551215,80.71,15.61,0.328,1.66
2024-10-09,PFE,Healthcare,36.01,36.45,35.51,35.97,3528077.5526388306,103.48,8.74,0.0,1.35
2024-10-10,PFE,Healthcare,35.16,35.38,35.16,35.28,467369.97569184785,42.97,26.39,2.737,1.66
2024-10-11,PFE,Healthcare,35.48,35.51,35.19,35.4,13701556.167833546,20.68,17.71,2.608,0.8
2024-10-14,PFE,Healthcare,36.17,36.45,35.61,36.03,2326887.675897912,19.15,24.97,1.64,1.76
2024-10-15,PFE,Healthcare,36.14,36.12,36.11,36.11,4264764.0963470405,102.65,17.91,1.388,1.57
2024-10-16,PFE,Healthcare,37.62,37.75,37.3,37.53,6620498.967166706,45.6,24.73,2.865,0.62
2024-10-17,PFE,Healthcare,37.9,38.15,37.64,45.44,8365457.017596046,95.16,15.24,1.337,0.91
2024-10-18,PFE,Healthcare,37.29,37.37,37.15,37.27,2217691.4681411833,103.44,34.5,1.206,0.44
2024-10-21,PFE,Healthcare,37.4,37.43,37.33,37.37,7282478.01319942,84.84,15.68,0.616,0.78
2024-10-22,PFE,Healthcare,36.85,37.24,36.67,36.94,7100587.204478163,29.47,26.56,2.401,0.87
2024-10-23,PFE,Healthcare,36.7,36.74,36.35,36.6,2657714.2758300095,97.34,31.55,1.419,0.98
2024-10-24,PFE,Healthcare,36.53,36.72,36.46,36.56,3807957.7888813657,64.4,28.57,3.248,1.25
2024-10-25,PFE,Healthcare,37.4,37.82,37.3,37.57,1555887.8800320323,61.92,15.58,1.517,0.75
2024-10-28,PFE,Healthcare,36.81,37.2,36.36,36.82,2399232.8849076764,40.58,21.69,1.566,1.91
2024-10-29,PFE,Healthcare,36.57,37.07,36.29,36.71,4209825.244065374,91.24,14.69,1.196,0.89
2024-10-30,PFE,Healthcare,36.58,36.75,36.27,36.47,9190595.86803102,62.04,19.46,0.547,1.08
2024-10-31,PFE,Healthcare,36.66,36.94,36.65,36.78,2825468.3226627926,36.0,14.66,1.012,1.83
2024-11-01,PFE,Healthcare,37.01,37.27,36.28,36.86,2442456.569817619,32.99,19.98,0.536,1.04
2024-11-04,PFE,Healthcare,37.02,37.37,36.56,36.88,3194027.169536614,75.76,32.88,1.122,0.97
2024-11-05,PFE,Healthcare,37.3,37.89,36.6,37.15,1113721.2024453634,55.81,25.83,1.707,1.1
2024-11-06,PFE,Healthcare,37.15,37.23,37.2,37.21,1384328.184502932,103.8,21.7,2.082,1.09
2024-11-07,PFE,Healthcare,37.12,37.32,37.11,37.18,2225053.379120641,72.46,25.14,1.959,0.64
2024-11-08,PFE,Healthcare,36.52,36.88,36.27,36.57,1568682.3912084925,81.64,14.45,2.314,1.03
2024-11-11,PFE,Healthcare,36.78,36.91,36.34,36.64,848680.3293714647,92.67,16.88,1.435,1.28
2024-11-12,PFE,Healthcare,35.83,36.18,35.63,35.87,3344969.6212901995,99.92,17.14,1.924,1.6
2024-11-13,PFE,Healthcare,35.34,35.54,35.07,35.32,14169428.431833377,57.15,15.67,2.956,1.39
2024-11-14,PFE,Healthcare,35.11,35.23,34.59,34.95,3322532.901233484,103.18,20.12,2.258,0.9
2024-11-15,PFE,Healthcare,34.89,35.03,34.63,34.82,605912.5661066662,73.68,31.56,1.523,1.2
2024-11-18,PFE,Healthcare,35.78,36.04,35.29,35.67,5666195.409739435,101.0,20.94,0.478,0.85
2024-11-19,PFE,Healthcare,34.39,34.64,34.02,34.41,4795356.652423602,61.12,9.87,0.004,1.07
2024-11-20,PFE,Healthcare,34.73,34.72,34.58,34.64,5170964.320919184,30.18,35.59,0.577,0.78
2024-11-21,PFE,Healthcare,35.32,35.42,34.98,35.22,1452465.1434983604,42.5,23.4,0.0,0.74
2024-11-22,PFE,Healthcare,36.02,36.26,35.69,35.95,4871787.936599921,58.15,31.83,1.229,0.39
2024-11-25,PFE,Healthcare,36.01,35.97,35.72,35.83,5554751.392925929,79.9,23.5,0.66,1.59
2024-11-26,PFE,Healthcare,35.68,36.02,35.64,35.83,4046553.668490862,91.78,26.88,1.232,1.45
2024-11-27,PFE,Healthcare,36.37,36.43,36.03,36.25,3595041.241816443,47.84,19.05,0.82,1.05
2024-11-28,PFE,Healthcare,35.84,36.52,35.44,35.94,3103234.658242451,54.58,28.77,1.305,0.84
2024-11-29,PFE,Healthcare,35.22,35.48,34.78,35.18,10620466.146811778,91.05,28.61,2.175,0.73
2024-12-02,PFE,Healthcare,36.22,36.51,35.77,36.1,2880678.3955197656,43.09,13.88,2.032,1.39
2024-12-03,PFE,Healthcare,35.45,35.45,35.32,35.39,6859822.598240925,41.11,22.84,2.077,1.03
2024-12-04,PFE,Healthcare,36.26,36.66,36.05,36.34,4682299.383677845,58.65,18.29,0.0,1.57
2024-12-05,PFE,Healthcare,35.57,35.72,35.49,35.64,7692106.675899614,54.44,17.15,1.715,0.81
2024-12-06,PFE,Healthcare,35.63,35.94,35.41,35.6,9176959.973122783,96.89,21.7,2.547,1.11
2024-12-09,PFE,Healthcare,35.57,35.99,34.84,35.43,5160127.942461399,59.14,20.82,1.701,1.19
2024-12-10,PFE,Healthcare,35.12,35.44,34.5,35.06,4082311.7030768543,39.43,31.16,1.804,1.33
2024-12-11,PFE,Healthcare,35.2,35.53,34.78,,12153527.729134154,59.67,26.04,1.305,1.07
2024-12-12,PFE,Healthcare,35.71,35.76,35.44,35.58,4151718.5591033404,42.56,30.79,1.051,1.17
2024-12-13,PFE,Healthcare,35.09,35.29,34.97,35.16,4953303.746562506,38.8,13.12,2.223,1.64
2024-12-16,PFE,Healthcare,34.56,34.75,34.2,34.55,10661199.158549052,70.63,23.98,2.216,0.99
2024-12-17,PFE,Healthcare,35.12,35.47,34.91,35.19,5216888.593248787,41.75,19.64,1.369,0.95
2024-12-18,PFE,Healthcare,34.92,35.04,34.46,34.82,797897.1999929583,50.74,14.06,2.953,0.97
2024-12-19,PFE,Healthcare,34.13,34.3,34.16,34.23,581798.1352961825,102.64,30.17,2.705,1.07
2024-12-20,PFE,Healthcare,34.12,34.49,33.61,34.07,1072051.5092958107,35.84,22.03,1.304,1.34
2024-12-23,PFE,Healthcare,34.23,34.5,33.92,34.18,1653417.937119128,33.78,22.16,1.078,0.57
2024-12-24,PFE,Healthcare,34.71,34.78,34.14,34.56,2959684.6575873084,62.0,11.02,2.638,1.39
2024-12-25,PFE,Healthcare,33.8,33.85,33.8,33.82,4202759.755009159,58.78,18.04,1.738,1.29
2024-12-26,PFE,Healthcare,33.74,34.0,33.56,33.74,1437327.5822318122,22.14,17.7,0.938,0.8
2024-12-27,PFE,Healthcare,34.29,34.27,34.23,34.26,4458605.982003071,19.02,24.28,0.756,1.16
2024-12-30,PFE,Healthcare,33.41,33.61,33.44,33.53,1663301.8011828838,62.72,18.64,1.394,1.55
2024-12-31,PFE,Healthcare,32.95,33.14,32.79,32.96,6310002.5101819895,96.78,17.7,0.359,0.92
2022-01-03,XOM,Energy,86.06,86.54,85.24,85.83,2447406.873920187,44.13,16.37,4.079,1.08
2022-01-04,XOM,Energy,87.39,88.05,87.34,87.71,3690210.7392406315,128.01,17.18,2.081,1.62
2022-01-05,XOM,Energy,88.19,88.73,87.58,88.15,12899836.946713384,174.26,26.91,1.567,0.53
2022-01-06,XOM,Energy,86.77,87.31,86.22,86.75,3542959.0846124836,58.47,1.43,2.711,1.41
2022-01-07,XOM,Energy,87.14,88.2,86.24,87.13,1258038.349381044,73.85,11.3,3.254,1.85
2022-01-10,XOM,Energy,89.37,89.66,89.18,89.45,1545885.140995964,67.26,27.52,2.501,0.91
2022-01-11,XOM,Energy,87.74,87.99,87.14,87.43,11296640.865548283,80.76,30.07,2.04,1.6
2022-01-12,XOM,Energy,85.98,86.69,85.96,86.36,10475687.39215435,148.75,26.42,1.916,1.4
2022-01-13,XOM,Energy,85.27,85.86,84.72,85.37,1256676.1262916203,115.62,39.48,1.854,0.88
2022-01-14,XOM,Energy,87.97,88.55,87.19,87.88,11655474.695847126,261.54,25.79,1.676,0.63
2022-01-17,XOM,Energy,89.16,89.47,88.21,88.8,6139888.441070595,48.26,22.68,0.591,0.81
2022-01-18,XOM,Energy,90.07,91.02,88.89,89.95,720015.7241483263,254.39,21.43,3.03,0.79
2022-01-19,XOM,Energy,91.02,92.13,90.78,91.36,4062477.498988592,265.52,24.17,2.227,1.04
2022-01-20,XOM,Energy,92.75,93.02,92.31,92.59,1440935.1582146757,257.85,15.55,1.934,0.83
2022-01-21,XOM,Energy,95.18,95.69,94.84,95.34,1425894.3421673498,115.27,18.12,0.741,1.61
2022-01-24,XOM,Energy,96.01,96.22,95.62,95.92,3252217.0886781244,171.5,18.85,0.235,0.91
2022-01-25,XOM,Energy,95.32,95.94,94.64,95.25,2069223.112800938,108.06,20.89,0.0,0.36
2022-01-26,XOM,Energy,96.29,96.79,96.43,96.61,2283264.6175398272,52.18,18.32,0.701,1.5
2022-01-27,XOM,Energy,96.42,96.7,95.2,96.11,11634632.128312144,267.01,19.55,1.498,1.46
2022-01-28,XOM,Energy,93.04,93.6,92.33,93.0,2526901.013403444,55.67,22.31,3.724,0.94
2022-01-31,XOM,Energy,92.08,92.79,91.4,92.19,2137473.4814324607,61.34,32.52,1.785,0.77
2022-02-01,XOM,Energy,92.03,93.83,91.44,92.31,2387771.2289563147,167.49,19.6,1.799,1.51
2022-02-02,XOM,Energy,95.49,96.07,93.55,95.09,12265259.098537793,99.34,16.85,0.121,1.13
2022-02-03,XOM,Energy,95.52,96.47,95.16,95.77,5519411.032968668,280.61,15.27,1.754,1.65
2022-02-04,XOM,Energy,96.65,96.99,94.77,96.23,3574976.6926033944,269.55,32.75,1.917,0.9
2022-02-07,XOM,Energy,98.73,98.97,98.39,98.68,4750127.066893556,263.34,17.92,1.868,0.49
2022-02-08,XOM,Energy,98.91,100.32,97.53,98.91,1581539.9789008296,102.18,14.64,4.188,1.32
2022-02-09,XOM,Energy,97.91,98.96,97.0,97.94,19759421.32856367,106.74,27.21,1.974,1.1
2022-02-10,XOM,Energy,100.48,100.89,99.45,100.1,2784387.422997143,180.89,17.43,1.408,1.35
2022-02-11,XOM,Energy,99.81,99.91,98.98,99.5,11819640.861175552,275.33,22.89,0.34,1.61
2022-02-14,XOM,Energy,102.87,103.92,101.66,102.69,4913323.292818077,240.78,37.52,3.825,0.88
2022-02-15,XOM,Energy,101.35,102.43,100.7,101.32,3363905.8376052175,197.71,27.38,2.352,1.17
2022-02-16,XOM,Energy,101.38,102.09,100.25,101.23,3831775.845183539,56.72,8.26,1.316,0.9
2022-02-17,XOM,Energy,100.8,101.64,100.52,101.06,3253742.3073074226,121.23,28.85,0.079,1.49
2022-02-18,XOM,Energy,100.25,101.13,99.49,100.25,5745608.567562986,151.07,21.29,1.155,1.29
2022-02-21,XOM,Energy,99.03,99.93,98.66,99.39,3599762.082248723,85.01,36.44,0.871,1.51
2022-02-22,XOM,Energy,97.36,99.2,96.55,97.72,2210121.3140342063,263.37,20.56,1.709,0.62
2022-02-23,XOM,Energy,102.92,102.9,102.55,102.71,4089722.1856649793,81.7,19.53,0.693,1.43
2022-02-24,XOM,Energy,105.11,105.78,103.57,104.64,4649205.83456285,54.73,15.61,2.468,0.69
2022-02-25,XOM,Energy,106.41,107.2,104.75,106.09,3575720.6040871153,111.38,14.48,2.187,0.52
2022-02-28,XOM,Energy,112.01,113.08,109.83,111.52,1428452.7707808071,238.44,25.92,1.012,1.07
2022-03-01,XOM,Energy,112.26,113.8,111.69,112.57,1246242.818047163,98.07,34.64,0.0,0.53
2022-03-02,XOM,Energy,111.93,112.73,111.73,112.2,3339829.829202422,308.85,20.61,1.23,1.04
2022-03-03,XOM,Energy,112.42,113.32,111.32,112.5,1595566.218515216,292.31,25.98,2.093,0.73
2022-03-04,XOM,Energy,114.88,116.81,113.11,115.02,6606041.739220994,237.87,14.78,2.725,1.55
2022-03-07,XOM,Energy,108.94,110.33,108.26,109.17,1940033.299770162,59.36,32.09,0.225,1.22
2022-03-08,XOM,Energy,111.13,112.01,110.48,111.36,5205969.716432407,66.73,9.64,1.619,1.81
2022-03-09,XOM,Energy,116.95,117.94,114.51,116.47,1839489.5181830896,327.82,24.51,0.424,0.37
2022-03-10,XOM,Energy,113.06,113.62,113.21,113.42,5149391.075528576,103.1,28.52,2.171,0.9
2022-03-11,XOM,Energy,111.76,111.82,110.66,111.34,2976633.6152592977,211.58,36.27,2.363,0.76
2022-03-14,XOM,Energy,109.77,111.66,107.95,109.76,6413197.84874906,236.36,22.98,2.419,1.1
2022-03-15,XOM,Energy,110.05,109.95,109.25,109.58,,283.6,35.35,0.43,2.05
2022-03-16,XOM,Energy,110.23,112.3,109.8,110.76,2735352.3963555335,95.48,26.32,2.137,0.87
2022-03-17,XOM,Energy,110.41,110.75,110.7,110.72,4092888.7625440033,169.61,7.11,1.417,0.25
2022-03-18,XOM,Energy,113.92,115.07,112.77,113.92,1398671.4004151658,200.74,20.66,1.147,1.12
2022-03-21,XOM,Energy,115.59,117.34,114.83,116.01,9041096.758816471,266.4,21.34,2.269,0.43
2022-03-22,XOM,Energy,117.67,118.49,117.66,118.01,2337860.487235331,185.71,25.61,0.406,0.82
2022-03-23,XOM,Energy,117.89,118.94,117.01,117.92,3042923.9185878257,209.83,31.15,2.423,0.87
2022-03-24,XOM,Energy,115.93,115.97,115.37,115.62,2246427.82053701,280.44,25.3,2.845,1.2
2022-03-25,XOM,Energy,115.88,116.1,115.26,115.55,5457035.796487297,207.93,17.99,0.902,1.41
2022-03-28,XOM,Energy,120.29,121.24,119.06,120.16,4558052.475714468,224.54,25.55,0.454,0.74
2022-03-29,XOM,Energy,113.87,114.54,111.3,113.41,8903094.00238993,214.3,23.2,0.0,0.87
2022-03-30,XOM,Energy,115.45,116.51,113.8,115.3,1707194.6086178895,251.79,20.49,1.683,0.8
2022-03-31,XOM,Energy,114.46,115.34,114.74,115.01,2304518.65398005,188.09,18.02,1.885,1.24
2022-04-01,XOM,Energy,119.52,120.34,118.58,119.5,2316368.75676037,244.3,25.62,3.589,0.54
2022-04-04,XOM,Energy,119.59,119.34,118.64,119.04,6418310.389654476,329.9,17.34,1.686,1.2
2022-04-05,XOM,Energy,123.5,125.15,121.88,123.3,4289428.049130637,338.04,18.91,2.235,1.18
2022-04-06,XOM,Energy,123.74,124.0,123.06,123.51,1328751.9142972564,222.25,31.41,0.25,0.84
2022-04-07,XOM,Energy,119.24,121.01,118.62,119.7,7449833.200186258,307.78,30.01,1.474,0.6
2022-04-08,XOM,Energy,121.73,122.75,121.02,121.9,2366770.9375618002,210.11,19.97,2.603,1.23
2022-04-11,XOM,Energy,124.25,123.83,123.81,123.82,2372311.9915202577,311.62,21.65,3.339,1.39
2022-04-12,XOM,Energy,121.24,122.37,120.96,121.71,4083542.0738322,336.48,27.22,1.951,1.05
2022-04-13,XOM,Energy,121.26,121.48,120.09,120.85,5356141.600456202,100.21,19.54,2.013,1.93
2022-04-14,XOM,Energy,116.91,117.98,115.77,116.82,4791965.481251814,331.87,34.49,0.83,0.45
2022-04-15,XOM,Energy,119.1,119.72,118.83,119.23,2000957.371958527,102.57,4.21,2.596,0.8
2022-04-18,XOM,Energy,120.57,121.9,118.32,120.05,3599543.1725001666,310.16,21.23,3.063,0.54
2022-04-19,XOM,Energy,120.71,123.29,118.88,121.28,9373583.03003854,252.4,11.78,2.285,0.75
2022-04-20,XOM,Energy,124.23,124.08,123.34,123.7,3085040.491372805,184.96,23.19,0.423,1.86
2022-04-21,XOM,Energy,122.41,122.63,121.43,121.95,5688454.609168319,323.1,17.73,1.908,1.47
2022-04-22,XOM,Energy,121.34,122.56,118.42,120.76,1356455.7920225784,112.2,10.84,0.749,1.39
2022-04-25,XOM,Energy,123.15,124.62,121.8,123.25,5763229.567615313,317.5,15.09,0.648,1.17
2022-04-26,XOM,Energy,123.54,124.25,122.85,123.59,2447608.2630524198,228.58,26.28,0.748,0.94
2022-04-27,XOM,Energy,127.68,128.46,126.38,127.42,2407821.1956164935,350.27,12.24,1.411,1.55
2022-04-28,XOM,Energy,125.46,126.47,125.24,125.95,2981718.998361163,343.19,22.68,3.145,0.64
2022-04-29,XOM,Energy,124.35,125.67,123.89,124.66,2215158.353469034,82.87,9.55,1.495,0.97
2022-05-02,XOM,Energy,126.46,127.57,125.39,126.53,3507951.6801820626,352.25,7.1,0.999,1.56
2022-05-03,XOM,Energy,131.24,131.82,129.76,130.96,3286530.157198634,221.84,17.28,2.092,0.74
2022-05-04,XOM,Energy,133.41,134.92,131.65,133.42,1141844.2309018003,250.57,16.32,1.204,0.49
2022-05-05,XOM,Energy,138.72,140.31,136.95,139.09,2089442.2868053282,78.62,31.19,0.3,1.61
2022-05-06,XOM,Energy,141.4,143.04,140.26,141.7,6780196.60584946,233.71,19.96,1.178,1.48
2022-05-09,XOM,Energy,140.79,141.19,139.84,140.44,2111254.604728642,197.01,19.91,0.0,1.31
2022-05-10,XOM,Energy,139.86,140.77,137.71,139.43,2576682.2895395295,129.89,28.56,1.383,1.41
2022-05-11,XOM,Energy,139.49,141.42,137.72,139.58,6247011.831210983,147.38,21.26,2.327,1.26
2022-05-12,XOM,Energy,138.74,139.61,138.57,139.17,17980212.457008056,243.66,18.69,2.224,0.69
2022-05-13,XOM,Energy,139.94,141.27,138.69,139.83,922068.1804909953,413.2,20.96,0.516,1.95
2022-05-16,XOM,Energy,141.2,142.14,140.36,141.35,2577162.117264269,151.41,23.38,2.201,0.8
2022-05-17,XOM,Energy,142.88,143.5,142.0,142.68,6065598.100922864,310.09,26.94,2.72,0.6
2022-05-18,XOM,Energy,149.25,150.44,147.52,148.77,4964876.453738711,325.4,21.64,0.495,0.75
2022-05-19,XOM,Energy,153.2,154.74,150.2,153.16,1830431.0812716712,350.32,17.2,0.344,1.19
2022-05-20,XOM,Energy,156.2,157.06,154.54,155.57,3756165.7299168888,84.26,21.19,3.999,1.69
2022-05-23,XOM,Energy,156.87,157.78,156.54,157.07,2033602.1404999795,334.53,20.85,0.0,0.42
2022-05-24,XOM,Energy,154.87,155.66,153.75,154.9,1820065.9602042693,206.8,9.06,1.698,1.29
2022-05-25,XOM,Energy,153.57,154.17,152.9,153.46,1188708.2005730092,368.33,4.16,0.514,0.43
2022-05-26,XOM,Energy,151.37,152.36,149.81,151.04,1315701.8713268563,307.7,18.78,5.532,0.27
2022-05-27,XOM,Energy,147.3,149.04,145.99,147.26,3492938.9644663506,305.78,34.58,2.48,1.34
2022-05-30,XOM,Energy,144.97,145.22,143.98,144.52,3574203.53480871,141.25,26.88,1.495,0.45
2022-05-31,XOM,Energy,152.54,152.53,151.82,152.24,1383808.949972384,224.09,26.57,0.0,0.67
2022-06-01,XOM,Energy,155.65,155.92,155.86,155.89,,202.94,22.52,1.704,1.27
2022-06-02,XOM,Energy,157.1,157.36,156.55,156.88,3510289.6218184982,451.4,18.92,1.457,1.09
2022-06-03,XOM,Energy,160.58,162.42,158.8,160.88,5083835.320738851,459.52,22.18,2.766,0.59
2022-06-06,XOM,Energy,163.48,165.19,160.43,163.12,11149954.155481981,426.68,3.53,0.0,1.34
2022-06-07,XOM,Energy,159.38,160.43,158.02,159.14,6619219.139970673,214.57,15.48,0.0,1.37
2022-06-08,XOM,Energy,152.04,154.51,150.16,152.54,9043327.879297737,358.1,30.98,0.614,0.71
2022-06-09,XOM,Energy,147.95,148.44,146.13,147.65,8719251.102858184,93.02,22.64,1.186,0.77
2022-06-10,XOM,Energy,145.0,146.57,144.72,145.54,1223895.027692537,183.44,28.95,3.242,1.01
2022-06-13,XOM,Energy,142.05,144.55,140.58,142.64,5496472.310670267,284.31,18.04,0.536,0.86
2022-06-14,XOM,Energy,143.28,143.75,142.05,143.07,1237887.8690464117,209.87,24.22,0.0,1.16
2022-06-15,XOM,Energy,144.42,146.52,142.72,144.66,5553073.667541229,148.36,18.86,0.0,1.22
